timestamp,device,rle_smoothed,rle_raw,rle_norm,E_th,E_pw,temp_c,vram_temp_c,power_w,util_pct,a_load,t_sustain_s,fan_pct,rolling_peak,collapse,alerts,cpu_freq_ghz,cycles_per_joule
2025-10-27T15:40:00Z,mobile,,,,,0.49,33.0,,10.0,98.0,2.0,,,,0,POWER_LIMIT,2.8,280000000.0
2025-10-27T15:40:01Z,mobile,,0.48897932738179406,,0.9983361064891847,0.4897942929274304,33.02099933334667,,10.004199866669335,98.0,2.000839973333867,600.0,,,0,POWER_LIMIT,2.8,279882453.10138875
2025-10-27T15:40:02Z,mobile,,0.4887741740052772,,0.9983361064891847,0.4895887976286193,33.04199466709331,,10.008398933418665,98.0,2.001679786683733,600.0,,,0,POWER_LIMIT,2.8,279765027.2163539
2025-10-27T15:40:03Z,mobile,,0.488569270751834,,0.9983361064891847,0.4893835528697537,33.062982003239725,,10.012596400647945,98.0,2.0025192801295892,600.0,,,0,POWER_LIMIT,2.8,279647744.4970021
2025-10-27T15:40:04Z,mobile,,0.48836465616185276,,0.9983361064891847,0.4891785972554558,33.08395734698458,,10.016791469396917,98.0,2.0033582938793835,600.0,,,0,POWER_LIMIT,2.8,279530627.0031176
2025-10-27T15:40:05Z,mobile,0.488569559380062,0.48816036859955225,0.1221423898450155,0.9983361064891847,0.4889739692138848,33.104916708323415,,10.020983341664685,98.0,2.004196668332937,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,279413696.69364846
2025-10-27T15:40:06Z,mobile,0.4883649831513563,0.4879564462382655,0.12209124578783907,0.9983361064891847,0.488769706981996,33.12585610364446,,10.025171220728891,98.0,2.0050342441457785,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,279296975.41828346
2025-10-27T15:40:07Z,mobile,0.4881607337594772,0.4877529270458815,0.1220401834398693,0.9983361064891847,0.48856584859095803,33.14677155732212,,10.029354311464424,98.0,2.005870862292885,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,279180484.9091189
2025-10-27T15:40:08Z,mobile,0.487956849363201,0.4875498487704529,0.12198921234080025,0.9983361064891847,0.488362431851737,33.16765910330712,,10.033531820661425,98.0,2.006706364132285,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,279064246.7724212
2025-10-27T15:40:09Z,mobile,0.48775336791602497,0.4873472489259725,0.12193834197900624,0.9983361064891847,0.48815949434084915,33.18851478671291,,10.03770295734258,98.0,2.007540591468516,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,278948282.48048526
2025-10-27T15:40:10Z,mobile,0.487550327151779,0.4871451647783226,0.12188758178794475,0.9983361064891847,0.48795707338628647,33.20933466539753,,10.041866933079506,98.0,2.0083733866159013,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,278832613.36359227
2025-10-27T15:40:11Z,mobile,0.48734776457040657,0.48694363333140306,0.12183694114260164,0.9983361064891847,0.48775520605362205,33.23011481154044,,10.046022962308088,98.0,2.0092045924616175,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,278717260.60206974
2025-10-27T15:40:12Z,mobile,0.487145717423918,0.48674269131343884,0.1217864293559795,0.9983361064891847,0.4875539291322946,33.250851313213566,,10.050170262642713,98.0,2.0100340525285425,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,278602245.21845406
2025-10-27T15:40:13Z,mobile,0.48694422270252213,0.4865423751634735,0.12173605567563053,0.9983361064891847,0.48735327912207926,33.27154027594608,,10.054308055189216,98.0,2.010861611037843,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,278487588.0697596
2025-10-27T15:40:14Z,mobile,0.4867433171209378,0.486342721018051,0.12168582928023446,0.9983361064891847,0.48715329221974774,33.292177824282064,,10.058435564856413,98.0,2.0116871129712828,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,278373309.83985585
2025-10-27T15:40:15Z,mobile,0.4865430371048912,0.4861437646980898,0.1216357592762228,0.9983361064891847,0.48695400430591995,33.31276010333067,,10.062552020666134,98.0,2.0125104041332267,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,278259431.0319542
2025-10-27T15:40:16Z,mobile,0.48634341877780074,0.4859455416959505,0.12158585469445019,0.9983361064891847,0.4867554509321104,33.33328328030806,,10.06665665606161,98.0,2.013331331212322,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,278145971.96120596
2025-10-27T15:40:17Z,mobile,0.4861444979476536,0.48574808716270346,0.1215361244869134,0.9983361064891847,0.4865576673079746,33.353743546070405,,10.070748709214081,98.0,2.0141497418428163,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,278032952.74741405
2025-10-27T15:40:18Z,mobile,0.4859463100940783,0.4855514358955966,0.12148657752351957,0.9983361064891847,0.4863606882887559,33.37413711663755,,10.074827423327509,98.0,2.0149654846655016,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,277920393.3078605
2025-10-27T15:40:19Z,mobile,0.4857488903556133,0.485355622325726,0.12143722258890333,0.9983361064891847,0.4861645483629356,33.39446023470649,,10.078892046941299,98.0,2.01577840938826,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,277808313.35024893
2025-10-27T15:40:20Z,mobile,0.4855522735171783,0.485160680505915,0.12138806837929457,0.9983361064891847,0.48596928164009157,33.41470917115432,,10.082941834230864,98.0,2.0165883668461726,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,277696732.3657666
2025-10-27T15:40:21Z,mobile,0.48535649399774805,0.484966644098799,0.12133912349943701,0.9983361064891847,0.4857749218389637,33.434880226529785,,10.086976045305956,98.0,2.017395209061191,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,277585669.622265
2025-10-27T15:40:22Z,mobile,0.48516158583823216,0.4847735463651242,0.12129039645955804,0.9983361064891847,0.48558150227573277,33.454969732532994,,10.090993946506599,98.0,2.01819878930132,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,277475144.1575616
2025-10-27T15:40:23Z,mobile,0.4849675826895644,0.4845814201522575,0.1212418956723911,0.9983361064891847,0.4853890558525113,33.47497405348276,,10.094994810696551,98.0,2.0189989621393103,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,277365174.77286357
2025-10-27T15:40:24Z,mobile,0.48477451780100156,0.48439029788291205,0.12119362945025039,0.9983361064891847,0.48519761504605025,33.49488958777074,,10.098977917554148,98.0,2.0197955835108297,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,277255780.02631444
2025-10-27T15:40:25Z,mobile,0.4845824240086366,0.48420021154409015,0.12114560600215915,0.9983361064891847,0.4850072118966636,33.5147127693021,,10.10294255386042,98.0,2.020588510772084,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,277146978.2266649
2025-10-27T15:40:26Z,mobile,0.4843913337241255,0.48401119267624354,0.12109783343103138,0.9983361064891847,0.4848178779973706,33.53444006892187,,10.106888013784374,98.0,2.021377602756875,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,277038787.4270689
2025-10-27T15:40:27Z,mobile,0.48420127892363185,0.48382327236265604,0.12105031973090796,0.9983361064891847,0.48462964448326046,33.55406799582656,,10.110813599165311,98.0,2.0221627198330623,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,276931225.419006
2025-10-27T15:40:28Z,mobile,0.4840122911369894,0.48363648121904523,0.12100307278424735,0.9983361064891847,0.48444254202107695,33.573593098960444,,10.114718619792091,98.0,2.0229437239584183,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,276824309.7263297
2025-10-27T15:40:29Z,mobile,0.4838244014370849,0.4834508493833898,0.12095610035927122,0.9983361064891847,0.4842566007990288,33.59301196839594,,10.118602393679188,98.0,2.0237204787358376,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,276718057.59944504
2025-10-27T15:40:30Z,mobile,0.48363764042946256,0.48326640650597835,0.12090941010736564,0.9983361064891847,0.4840718505168216,33.61232123669752,,10.122464247339504,98.0,2.024492849467901,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,276612486.0096124
2025-10-27T15:40:31Z,mobile,0.4834520382421511,0.48308318173968573,0.12086300956053778,0.9983361064891847,0.48388832037591856,33.63151758026866,,10.126303516053733,98.0,2.025260703210747,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,276507611.6433821
2025-10-27T15:40:32Z,mobile,0.4832676245157149,0.4829012037304754,0.12081690612892873,0.9983361064891847,0.4837060390700263,33.65059772068119,,10.130119544136239,98.0,2.0260239088272476,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,276403450.89715785
2025-10-27T15:40:33Z,mobile,0.48308442839353116,0.4827205006081265,0.12077110709838279,0.9983361064891847,0.4835250347758068,33.669558425986715,,10.133911685197344,98.0,2.0267823370394686,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,276300019.8718896
2025-10-27T15:40:34Z,mobile,0.48290247851229173,0.48254109997719263,0.12072561962807293,0.9983361064891847,0.4833453351438213,33.688396512009234,,10.137679302401846,98.0,2.027535860480369,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,276197334.36789787
2025-10-27T15:40:35Z,mobile,0.4827218029927331,0.4823630289081855,0.12068045074818327,0.9983361064891847,0.48316696728969916,33.70710884361884,,10.141421768723768,98.0,2.0282843537447537,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,276095409.8798281
2025-10-27T15:40:36Z,mobile,0.4825424294305942,0.482186313928991,0.12063560735764856,0.9983361064891847,0.48298995778553927,33.725692335985734,,10.145138467197146,98.0,2.029027693439429,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,275994261.59173673
2025-10-27T15:40:37Z,mobile,0.48236438488780137,0.4820109810165115,0.12059109622195034,0.9983361064891847,0.48281433265153906,33.74414395581407,,10.148828791162813,98.0,2.0297657582325628,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,275893904.3723081
2025-10-27T15:40:38Z,mobile,0.48218769588388444,0.4818370555885418,0.12054692397097111,0.9983361064891847,0.48264011734785595,33.762460722555275,,10.152492144511053,98.0,2.0304984289022103,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,275794352.7702034
2025-10-27T15:40:39Z,mobile,0.4820123883876201,0.4816645624958707,0.12050309709690503,0.9983361064891847,0.48246733676669723,33.78063970960021,,10.156127941920042,98.0,2.0312255883840082,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,275695621.0095412
2025-10-27T15:40:40Z,mobile,0.4818384878089068,0.48149352601461903,0.1204596219522267,0.9983361064891847,0.48229601522464344,33.79867804544976,,10.159735609089953,98.0,2.0319471218179905,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,275597722.9855105
2025-10-27T15:40:41Z,mobile,0.481666018990869,0.48132396983880205,0.12041650474771726,0.9983361064891847,0.48212617645520006,33.81657291486345,,10.16331458297269,98.0,2.0326629165945382,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,275500672.2601144
2025-10-27T15:40:42Z,mobile,0.48149500620219216,0.48115591707312705,0.12037375155054804,0.9983361064891847,0.4819578436015823,33.83432155998543,,10.166864311997086,98.0,2.033372862399417,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,275404482.058047
2025-10-27T15:40:43Z,mobile,0.4813254731296876,0.4809893902260191,0.1203313682824219,0.9983361064891847,0.4817910392097291,33.85192128144764,,10.170384256289529,98.0,2.0340768512579057,600.0,,0.488569559380062,0,POWER_LIMIT,2.8,275309165.26270235
